State,Year,Quater,RegisteredUsers,Districts
tamil-nadu,2021,3,683549,krishnagiri
tamil-nadu,2021,3,607438,tiruchirappalli
tamil-nadu,2021,4,2261346,chennai
tamil-nadu,2021,4,1860992,thiruvallur
tamil-nadu,2021,4,1594082,coimbatore
tamil-nadu,2021,4,1532535,chengalpattu
tamil-nadu,2021,4,1094222,kancheepuram
tamil-nadu,2021,4,954674,tiruppur
tamil-nadu,2021,4,853064,salem
tamil-nadu,2021,4,774490,madurai
tamil-nadu,2021,4,731018,krishnagiri
tamil-nadu,2021,4,649095,tiruchirappalli
tamil-nadu,2021,1,1865001,chennai
tamil-nadu,2021,1,1522407,thiruvallur
tamil-nadu,2021,1,1304141,coimbatore
tamil-nadu,2021,1,1259678,chengalpattu
tamil-nadu,2021,1,895950,kancheepuram
tamil-nadu,2021,1,772074,tiruppur
tamil-nadu,2021,1,693137,salem
tamil-nadu,2021,1,630685,madurai
tamil-nadu,2021,1,592655,krishnagiri
tamil-nadu,2021,1,527667,tiruchirappalli
tamil-nadu,2018,2,401349,chennai
tamil-nadu,2018,2,300210,thiruvallur
tamil-nadu,2018,2,292432,chengalpattu
tamil-nadu,2018,2,244374,coimbatore
tamil-nadu,2018,2,188583,kancheepuram
tamil-nadu,2018,2,128535,tiruppur
tamil-nadu,2018,2,126830,salem
tamil-nadu,2018,2,105957,madurai
tamil-nadu,2018,2,96842,krishnagiri
tamil-nadu,2018,2,91156,tiruchirappalli
tamil-nadu,2018,3,511138,chennai
tamil-nadu,2018,3,381620,thiruvallur
tamil-nadu,2018,3,368413,chengalpattu
tamil-nadu,2018,3,318461,coimbatore
tamil-nadu,2018,3,239985,kancheepuram
tamil-nadu,2018,3,172195,tiruppur
tamil-nadu,2018,3,164489,salem
tamil-nadu,2018,3,138064,madurai
tamil-nadu,2018,3,128769,krishnagiri
tamil-nadu,2018,3,119661,tiruchirappalli
tamil-nadu,2018,4,689276,chennai
tamil-nadu,2018,4,514830,thiruvallur
tamil-nadu,2018,4,483785,chengalpattu
tamil-nadu,2018,4,415090,coimbatore
tamil-nadu,2018,4,318007,kancheepuram
tamil-nadu,2018,4,227253,tiruppur
tamil-nadu,2018,4,215365,salem
tamil-nadu,2018,4,183206,madurai
tamil-nadu,2018,4,172743,krishnagiri
tamil-nadu,2018,4,160006,tiruchirappalli
tamil-nadu,2018,1,292004,chennai
tamil-nadu,2018,1,215622,thiruvallur
tamil-nadu,2018,1,215210,chengalpattu
tamil-nadu,2018,1,170306,coimbatore
tamil-nadu,2018,1,136352,kancheepuram
tamil-nadu,2018,1,88288,salem
tamil-nadu,2018,1,87652,tiruppur
tamil-nadu,2018,1,72582,madurai
tamil-nadu,2018,1,66958,krishnagiri
tamil-nadu,2018,1,62230,tiruchirappalli
tamil-nadu,2023,2,2987502,chennai
tamil-nadu,2023,2,2484893,thiruvallur
tamil-nadu,2023,2,2118883,coimbatore
tamil-nadu,2023,2,2031529,chengalpattu
tamil-nadu,2023,2,1461910,kancheepuram
tamil-nadu,2023,2,1289806,tiruppur
tamil-nadu,2023,2,1144842,salem
tamil-nadu,2023,2,1035842,madurai
tamil-nadu,2023,2,983032,krishnagiri
tamil-nadu,2023,2,868289,tiruchirappalli
tamil-nadu,2023,3,3098864,chennai
tamil-nadu,2023,3,2582607,thiruvallur
tamil-nadu,2023,3,2200165,coimbatore
tamil-nadu,2023,3,2109212,chengalpattu
tamil-nadu,2023,3,1519225,kancheepuram
tamil-nadu,2023,3,1341973,tiruppur
tamil-nadu,2023,3,1191010,salem
tamil-nadu,2023,3,1076620,madurai
tamil-nadu,2023,3,1023066,krishnagiri
tamil-nadu,2023,3,903048,tiruchirappalli
tamil-nadu,2023,1,2885933,chennai
tamil-nadu,2023,1,2393917,thiruvallur
tamil-nadu,2023,1,2042019,coimbatore
tamil-nadu,2023,1,1959401,chengalpattu
tamil-nadu,2023,1,1408216,kancheepuram
tamil-nadu,2023,1,1237941,tiruppur
tamil-nadu,2023,1,1100202,salem
tamil-nadu,2023,1,996514,madurai
tamil-nadu,2023,1,944553,krishnagiri
tamil-nadu,2023,1,834366,tiruchirappalli
tamil-nadu,2022,2,2509588,chennai
tamil-nadu,2022,2,2075274,thiruvallur
tamil-nadu,2022,2,1775760,coimbatore
tamil-nadu,2022,2,1704864,chengalpattu
tamil-nadu,2022,2,1220237,kancheepuram
tamil-nadu,2022,2,1070480,tiruppur
tamil-nadu,2022,2,954155,salem
tamil-nadu,2022,2,864806,madurai
tamil-nadu,2022,2,818552,krishnagiri
tamil-nadu,2022,2,725751,tiruchirappalli
tamil-nadu,2022,3,2635738,chennai
tamil-nadu,2022,3,2183990,thiruvallur
tamil-nadu,2022,3,1867655,coimbatore
tamil-nadu,2022,3,1791530,chengalpattu
tamil-nadu,2022,3,1284243,kancheepuram
tamil-nadu,2022,3,1128474,tiruppur
tamil-nadu,2022,3,1005031,salem
tamil-nadu,2022,3,910111,madurai
tamil-nadu,2022,3,862231,krishnagiri
tamil-nadu,2022,3,763327,tiruchirappalli
tamil-nadu,2022,4,2763151,chennai
tamil-nadu,2022,4,2290089,thiruvallur
tamil-nadu,2022,4,1955681,coimbatore
tamil-nadu,2022,4,1876163,chengalpattu
tamil-nadu,2022,4,1346845,kancheepuram
tamil-nadu,2022,4,1183174,tiruppur
tamil-nadu,2022,4,1052099,salem
tamil-nadu,2022,4,953739,madurai
tamil-nadu,2022,4,902906,krishnagiri
tamil-nadu,2022,4,798742,tiruchirappalli
tamil-nadu,2022,1,2388315,chennai
tamil-nadu,2022,1,1970646,thiruvallur
tamil-nadu,2022,1,1687096,coimbatore
tamil-nadu,2022,1,1621177,chengalpattu
tamil-nadu,2022,1,1158719,kancheepuram
tamil-nadu,2022,1,1014036,tiruppur
tamil-nadu,2022,1,905104,salem
tamil-nadu,2022,1,820952,madurai
tamil-nadu,2022,1,776101,krishnagiri
tamil-nadu,2022,1,688562,tiruchirappalli
tamil-nadu,2019,2,969955,chennai
tamil-nadu,2019,2,733978,thiruvallur
tamil-nadu,2019,2,667137,chengalpattu
tamil-nadu,2019,2,584160,coimbatore
tamil-nadu,2019,2,447527,kancheepuram
tamil-nadu,2019,2,324350,tiruppur
tamil-nadu,2019,2,302033,salem
tamil-nadu,2019,2,268420,madurai
tamil-nadu,2019,2,252986,krishnagiri
tamil-nadu,2019,2,229886,tiruchirappalli
tamil-nadu,2019,3,1090190,chennai
tamil-nadu,2019,3,828137,thiruvallur
tamil-nadu,2019,3,744424,chengalpattu
tamil-nadu,2019,3,669547,coimbatore
tamil-nadu,2019,3,503192,kancheepuram
tamil-nadu,2019,3,371296,tiruppur
tamil-nadu,2019,3,342259,salem
tamil-nadu,2019,3,305793,madurai
tamil-nadu,2019,3,290478,krishnagiri
tamil-nadu,2019,3,261919,tiruchirappalli
tamil-nadu,2019,4,1216610,chennai
tamil-nadu,2019,4,934744,thiruvallur
tamil-nadu,2019,4,829575,chengalpattu
tamil-nadu,2019,4,767480,coimbatore
tamil-nadu,2019,4,564806,kancheepuram
tamil-nadu,2019,4,427694,tiruppur
tamil-nadu,2019,4,390301,salem
tamil-nadu,2019,4,351234,madurai
tamil-nadu,2019,4,335178,krishnagiri
tamil-nadu,2019,4,299366,tiruchirappalli
tamil-nadu,2019,1,830586,chennai
tamil-nadu,2019,1,625908,thiruvallur
tamil-nadu,2019,1,578045,chengalpattu
tamil-nadu,2019,1,495350,coimbatore
tamil-nadu,2019,1,385091,kancheepuram
tamil-nadu,2019,1,273869,tiruppur
tamil-nadu,2019,1,257624,salem
tamil-nadu,2019,1,224783,madurai
tamil-nadu,2019,1,212859,krishnagiri
tamil-nadu,2019,1,193798,tiruchirappalli
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,146003,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,90016,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,8795,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,160183,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,98108,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,9655,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,177432,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,108511,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,10550,diu
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,130255,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,80329,daman
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,7912,diu
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,206516,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,126258,daman
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,12220,diu
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,222731,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,135976,daman
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,13167,diu
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,239110,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,145806,daman
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,14047,diu
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,192262,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,117728,daman
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,11406,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,43085,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,25144,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,3229,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,55626,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,32651,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,3830,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,69833,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,42069,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,4609,diu
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,32028,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,18677,daman
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,2553,diu
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,328125,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,199267,daman
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,18972,diu
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,341846,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,207437,daman
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,19752,diu
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,314951,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,191432,daman
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,18234,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,269344,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,163861,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,15811,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,284923,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,173219,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,16665,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,300217,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,182481,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,17427,diu
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,254577,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,155029,daman
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,14964,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,94382,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,58005,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,6193,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,105329,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,64854,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,6746,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,117805,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,72470,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,7323,diu
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,83987,dadra and nagar haveli
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,51093,daman
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,5452,diu
jammu-&-kashmir,2020,2,220805,jammu
jammu-&-kashmir,2020,2,78458,srinagar
jammu-&-kashmir,2020,2,66095,baramulla
jammu-&-kashmir,2020,2,49962,budgam
jammu-&-kashmir,2020,2,44719,kathua
jammu-&-kashmir,2020,2,44423,anantnag
jammu-&-kashmir,2020,2,41855,kupwara
jammu-&-kashmir,2020,2,41813,udhampur
jammu-&-kashmir,2020,2,37600,samba
jammu-&-kashmir,2020,2,34565,pulwama
jammu-&-kashmir,2020,3,248814,jammu
jammu-&-kashmir,2020,3,87182,srinagar
jammu-&-kashmir,2020,3,73162,baramulla
jammu-&-kashmir,2020,3,55153,budgam
jammu-&-kashmir,2020,3,50914,kathua
jammu-&-kashmir,2020,3,49443,anantnag
jammu-&-kashmir,2020,3,47399,udhampur
jammu-&-kashmir,2020,3,47288,kupwara
jammu-&-kashmir,2020,3,42915,samba
jammu-&-kashmir,2020,3,38434,pulwama
jammu-&-kashmir,2020,4,282463,jammu
jammu-&-kashmir,2020,4,98923,srinagar
jammu-&-kashmir,2020,4,83119,baramulla
jammu-&-kashmir,2020,4,62364,budgam
jammu-&-kashmir,2020,4,57651,kathua
jammu-&-kashmir,2020,4,56211,anantnag
jammu-&-kashmir,2020,4,54447,kupwara
jammu-&-kashmir,2020,4,53803,udhampur
jammu-&-kashmir,2020,4,48775,samba
jammu-&-kashmir,2020,4,43240,rajouri
jammu-&-kashmir,2020,1,191031,jammu
jammu-&-kashmir,2020,1,70755,srinagar
jammu-&-kashmir,2020,1,59123,baramulla
jammu-&-kashmir,2020,1,44636,budgam
jammu-&-kashmir,2020,1,39513,anantnag
jammu-&-kashmir,2020,1,37300,kathua
jammu-&-kashmir,2020,1,36690,kupwara
jammu-&-kashmir,2020,1,35408,udhampur
jammu-&-kashmir,2020,1,31570,samba
jammu-&-kashmir,2020,1,30796,pulwama
jammu-&-kashmir,2021,2,329625,jammu
jammu-&-kashmir,2021,2,114498,srinagar
jammu-&-kashmir,2021,2,97258,baramulla
jammu-&-kashmir,2021,2,72750,budgam
jammu-&-kashmir,2021,2,67569,kathua
jammu-&-kashmir,2021,2,65592,anantnag
jammu-&-kashmir,2021,2,63957,kupwara
jammu-&-kashmir,2021,2,63296,udhampur
jammu-&-kashmir,2021,2,57066,samba
jammu-&-kashmir,2021,2,50772,rajouri
jammu-&-kashmir,2021,3,354280,jammu
jammu-&-kashmir,2021,3,122752,srinagar
jammu-&-kashmir,2021,3,104763,baramulla
jammu-&-kashmir,2021,3,78298,budgam
jammu-&-kashmir,2021,3,73280,kathua
jammu-&-kashmir,2021,3,70633,anantnag
jammu-&-kashmir,2021,3,69102,kupwara
jammu-&-kashmir,2021,3,68452,udhampur
jammu-&-kashmir,2021,3,61677,samba
jammu-&-kashmir,2021,3,55013,rajouri
jammu-&-kashmir,2021,4,378618,jammu
jammu-&-kashmir,2021,4,130968,srinagar
jammu-&-kashmir,2021,4,112175,baramulla
jammu-&-kashmir,2021,4,83726,budgam
jammu-&-kashmir,2021,4,78693,kathua
jammu-&-kashmir,2021,4,75622,anantnag
jammu-&-kashmir,2021,4,74136,kupwara
jammu-&-kashmir,2021,4,73525,udhampur
jammu-&-kashmir,2021,4,66057,samba
jammu-&-kashmir,2021,4,59304,rajouri
jammu-&-kashmir,2021,1,307670,jammu
jammu-&-kashmir,2021,1,107147,srinagar
jammu-&-kashmir,2021,1,90607,baramulla
jammu-&-kashmir,2021,1,67920,budgam
jammu-&-kashmir,2021,1,62777,kathua
jammu-&-kashmir,2021,1,61151,anantnag
jammu-&-kashmir,2021,1,59485,kupwara
jammu-&-kashmir,2021,1,58664,udhampur
jammu-&-kashmir,2021,1,53123,samba
jammu-&-kashmir,2021,1,47092,rajouri
jammu-&-kashmir,2018,2,64681,jammu
jammu-&-kashmir,2018,2,27035,srinagar
jammu-&-kashmir,2018,2,25870,baramulla
jammu-&-kashmir,2018,2,17809,budgam
jammu-&-kashmir,2018,2,16373,anantnag
jammu-&-kashmir,2018,2,12218,pulwama
jammu-&-kashmir,2018,2,12195,udhampur
jammu-&-kashmir,2018,2,11778,kathua
jammu-&-kashmir,2018,2,11482,kupwara
jammu-&-kashmir,2018,2,9601,samba
jammu-&-kashmir,2018,3,86877,jammu
jammu-&-kashmir,2018,3,35583,srinagar
jammu-&-kashmir,2018,3,31069,baramulla
jammu-&-kashmir,2018,3,22301,budgam
jammu-&-kashmir,2018,3,20234,anantnag
jammu-&-kashmir,2018,3,16058,udhampur
jammu-&-kashmir,2018,3,15849,kathua
jammu-&-kashmir,2018,3,15754,kupwara
jammu-&-kashmir,2018,3,15427,pulwama
jammu-&-kashmir,2018,3,13304,samba
jammu-&-kashmir,2018,4,113005,jammu
jammu-&-kashmir,2018,4,44328,srinagar
jammu-&-kashmir,2018,4,37661,baramulla
jammu-&-kashmir,2018,4,27710,budgam
jammu-&-kashmir,2018,4,24448,anantnag
jammu-&-kashmir,2018,4,21123,udhampur
jammu-&-kashmir,2018,4,21030,kathua
jammu-&-kashmir,2018,4,20492,kupwara
jammu-&-kashmir,2018,4,18846,pulwama
jammu-&-kashmir,2018,4,17595,samba
jammu-&-kashmir,2018,1,45294,jammu
jammu-&-kashmir,2018,1,18233,srinagar
jammu-&-kashmir,2018,1,16299,baramulla
jammu-&-kashmir,2018,1,11594,budgam
jammu-&-kashmir,2018,1,11556,anantnag
jammu-&-kashmir,2018,1,8457,udhampur
jammu-&-kashmir,2018,1,8441,pulwama
jammu-&-kashmir,2018,1,8039,kathua
jammu-&-kashmir,2018,1,7254,kupwara
jammu-&-kashmir,2018,1,6534,samba
jammu-&-kashmir,2023,2,504935,jammu
jammu-&-kashmir,2023,2,174167,srinagar
jammu-&-kashmir,2023,2,150753,baramulla
jammu-&-kashmir,2023,2,112096,budgam
jammu-&-kashmir,2023,2,105650,kathua
jammu-&-kashmir,2023,2,101512,anantnag
jammu-&-kashmir,2023,2,100220,kupwara
jammu-&-kashmir,2023,2,98918,udhampur
jammu-&-kashmir,2023,2,88654,samba
jammu-&-kashmir,2023,2,79836,rajouri
jammu-&-kashmir,2023,3,524726,jammu
jammu-&-kashmir,2023,3,180872,srinagar
jammu-&-kashmir,2023,3,156673,baramulla
jammu-&-kashmir,2023,3,116523,budgam
jammu-&-kashmir,2023,3,110005,kathua
jammu-&-kashmir,2023,3,105459,anantnag
jammu-&-kashmir,2023,3,104220,kupwara
jammu-&-kashmir,2023,3,103054,udhampur
jammu-&-kashmir,2023,3,92315,samba
jammu-&-kashmir,2023,3,83335,rajouri
jammu-&-kashmir,2023,1,485903,jammu
jammu-&-kashmir,2023,1,167765,srinagar
jammu-&-kashmir,2023,1,144514,baramulla
jammu-&-kashmir,2023,1,107555,budgam
jammu-&-kashmir,2023,1,100962,kathua
jammu-&-kashmir,2023,1,97227,anantnag
jammu-&-kashmir,2023,1,95832,kupwara
jammu-&-kashmir,2023,1,94792,udhampur
jammu-&-kashmir,2023,1,85114,samba
jammu-&-kashmir,2023,1,76256,rajouri
jammu-&-kashmir,2022,2,423398,jammu
jammu-&-kashmir,2022,2,146169,srinagar
jammu-&-kashmir,2022,2,126067,baramulla
jammu-&-kashmir,2022,2,93893,budgam
jammu-&-kashmir,2022,2,88764,kathua
jammu-&-kashmir,2022,2,84898,anantnag
jammu-&-kashmir,2022,2,83470,kupwara
jammu-&-kashmir,2022,2,82705,udhampur
jammu-&-kashmir,2022,2,74186,samba
jammu-&-kashmir,2022,2,66893,rajouri
jammu-&-kashmir,2022,3,445345,jammu
jammu-&-kashmir,2022,3,153729,srinagar
jammu-&-kashmir,2022,3,132526,baramulla
jammu-&-kashmir,2022,3,98698,budgam
jammu-&-kashmir,2022,3,93084,kathua
jammu-&-kashmir,2022,3,89184,anantnag
jammu-&-kashmir,2022,3,87867,kupwara
jammu-&-kashmir,2022,3,86915,udhampur
jammu-&-kashmir,2022,3,78092,samba
jammu-&-kashmir,2022,3,70231,rajouri
jammu-&-kashmir,2022,4,465635,jammu
jammu-&-kashmir,2022,4,160924,srinagar
jammu-&-kashmir,2022,4,138215,baramulla
jammu-&-kashmir,2022,4,103056,budgam
jammu-&-kashmir,2022,4,96688,kathua
jammu-&-kashmir,2022,4,93107,anantnag
jammu-&-kashmir,2022,4,91691,kupwara
jammu-&-kashmir,2022,4,90677,udhampur
jammu-&-kashmir,2022,4,81447,samba
jammu-&-kashmir,2022,4,72921,rajouri
jammu-&-kashmir,2022,1,401675,jammu
jammu-&-kashmir,2022,1,138727,srinagar
jammu-&-kashmir,2022,1,119475,baramulla
jammu-&-kashmir,2022,1,88994,budgam
jammu-&-kashmir,2022,1,83944,kathua
jammu-&-kashmir,2022,1,80434,anantnag
jammu-&-kashmir,2022,1,78894,kupwara
jammu-&-kashmir,2022,1,78353,udhampur
jammu-&-kashmir,2022,1,70288,samba
jammu-&-kashmir,2022,1,63232,rajouri
jammu-&-kashmir,2019,2,160241,jammu
jammu-&-kashmir,2019,2,62190,srinagar
jammu-&-kashmir,2019,2,53196,baramulla
jammu-&-kashmir,2019,2,39965,budgam
jammu-&-kashmir,2019,2,35488,anantnag
jammu-&-kashmir,2019,2,30791,kupwara
jammu-&-kashmir,2019,2,30602,kathua
jammu-&-kashmir,2019,2,29856,udhampur
jammu-&-kashmir,2019,2,27167,pulwama
jammu-&-kashmir,2019,2,25990,samba
jammu-&-kashmir,2019,3,169849,jammu
jammu-&-kashmir,2019,3,64758,srinagar
jammu-&-kashmir,2019,3,54404,baramulla
jammu-&-kashmir,2019,3,41004,budgam
jammu-&-kashmir,2019,3,36371,anantnag
jammu-&-kashmir,2019,3,32431,kupwara
jammu-&-kashmir,2019,3,32213,kathua
jammu-&-kashmir,2019,3,31297,udhampur
jammu-&-kashmir,2019,3,27963,pulwama
jammu-&-kashmir,2019,3,27579,samba
jammu-&-kashmir,2019,4,174858,jammu
jammu-&-kashmir,2019,4,65611,srinagar
jammu-&-kashmir,2019,4,55042,baramulla
jammu-&-kashmir,2019,4,41377,budgam
jammu-&-kashmir,2019,4,36725,anantnag
jammu-&-kashmir,2019,4,33481,kathua
jammu-&-kashmir,2019,4,33279,kupwara
jammu-&-kashmir,2019,4,32252,udhampur
jammu-&-kashmir,2019,4,28336,pulwama
jammu-&-kashmir,2019,4,28333,samba
jammu-&-kashmir,2019,1,134408,jammu
jammu-&-kashmir,2019,1,52762,srinagar
jammu-&-kashmir,2019,1,45150,baramulla
jammu-&-kashmir,2019,1,34255,budgam
jammu-&-kashmir,2019,1,30103,anantnag
jammu-&-kashmir,2019,1,25620,kathua
jammu-&-kashmir,2019,1,25544,kupwara
jammu-&-kashmir,2019,1,25515,udhampur
jammu-&-kashmir,2019,1,23230,pulwama
jammu-&-kashmir,2019,1,21495,samba
uttar-pradesh,2020,2,1756163,gautam buddha nagar
uttar-pradesh,2020,2,1434386,lucknow
uttar-pradesh,2020,2,1399514,ghaziabad
uttar-pradesh,2020,2,892787,prayagraj
uttar-pradesh,2020,2,864991,kanpur nagar
uttar-pradesh,2020,2,851213,varanasi
uttar-pradesh,2020,2,746336,agra
uttar-pradesh,2020,2,600961,gorakhpur
uttar-pradesh,2020,2,566838,meerut
uttar-pradesh,2020,2,507342,bareilly
uttar-pradesh,2020,3,1885370,gautam buddha nagar
uttar-pradesh,2020,3,1551932,lucknow
uttar-pradesh,2020,3,1518450,ghaziabad
uttar-pradesh,2020,3,974228,prayagraj
uttar-pradesh,2020,3,941379,kanpur nagar
uttar-pradesh,2020,3,927313,varanasi
uttar-pradesh,2020,3,822893,agra
uttar-pradesh,2020,3,661272,gorakhpur
uttar-pradesh,2020,3,624570,meerut
uttar-pradesh,2020,3,558821,bareilly
uttar-pradesh,2020,4,2030178,gautam buddha nagar
uttar-pradesh,2020,4,1684510,lucknow
uttar-pradesh,2020,4,1647330,ghaziabad
uttar-pradesh,2020,4,1059982,prayagraj
uttar-pradesh,2020,4,1022768,kanpur nagar
uttar-pradesh,2020,4,1003989,varanasi
