State,Year,Quater,RegisteredUsers,Pincode
chhattisgarh,2021,1,93667,491001
chhattisgarh,2021,1,83189,491441
chhattisgarh,2021,1,76306,496005
chhattisgarh,2021,1,71859,490023
chhattisgarh,2021,1,71684,492009
chhattisgarh,2021,1,61932,495450
chhattisgarh,2021,1,61107,494001
chhattisgarh,2018,2,46075,492001
chhattisgarh,2018,2,42241,495001
chhattisgarh,2018,2,24183,497001
chhattisgarh,2018,2,21986,491001
chhattisgarh,2018,2,20104,496005
chhattisgarh,2018,2,19029,490023
chhattisgarh,2018,2,18770,491441
chhattisgarh,2018,2,18260,490006
chhattisgarh,2018,2,16914,492009
chhattisgarh,2018,2,15410,495450
chhattisgarh,2018,3,56931,492001
chhattisgarh,2018,3,51338,495001
chhattisgarh,2018,3,31248,497001
chhattisgarh,2018,3,26913,491001
chhattisgarh,2018,3,24939,496005
chhattisgarh,2018,3,23726,491441
chhattisgarh,2018,3,22719,490023
chhattisgarh,2018,3,21320,490006
chhattisgarh,2018,3,20833,492009
chhattisgarh,2018,3,19323,495450
chhattisgarh,2018,4,70803,492001
chhattisgarh,2018,4,63849,495001
chhattisgarh,2018,4,39828,497001
chhattisgarh,2018,4,33311,491001
chhattisgarh,2018,4,31493,496005
chhattisgarh,2018,4,29687,491441
chhattisgarh,2018,4,27817,490023
chhattisgarh,2018,4,26001,492009
chhattisgarh,2018,4,25695,490006
chhattisgarh,2018,4,24526,495450
chhattisgarh,2018,1,33697,492001
chhattisgarh,2018,1,31414,495001
chhattisgarh,2018,1,17641,497001
chhattisgarh,2018,1,16037,491001
chhattisgarh,2018,1,14858,496005
chhattisgarh,2018,1,14149,490023
chhattisgarh,2018,1,13820,490006
chhattisgarh,2018,1,13502,491441
chhattisgarh,2018,1,12380,492009
chhattisgarh,2018,1,11340,495450
chhattisgarh,2023,2,310425,492001
chhattisgarh,2023,2,249785,495001
chhattisgarh,2023,2,182451,497001
chhattisgarh,2023,2,151138,491001
chhattisgarh,2023,2,135501,491441
chhattisgarh,2023,2,125306,496005
chhattisgarh,2023,2,115855,492009
chhattisgarh,2023,2,115541,490023
chhattisgarh,2023,2,101392,495450
chhattisgarh,2023,2,100315,494001
chhattisgarh,2023,3,322356,492001
chhattisgarh,2023,3,259634,495001
chhattisgarh,2023,3,189873,497001
chhattisgarh,2023,3,157089,491001
chhattisgarh,2023,3,140800,491441
chhattisgarh,2023,3,130435,496005
chhattisgarh,2023,3,120315,492009
chhattisgarh,2023,3,119960,490023
chhattisgarh,2023,3,105476,495450
chhattisgarh,2023,3,104414,494001
chhattisgarh,2023,1,299741,492001
chhattisgarh,2023,1,241101,495001
chhattisgarh,2023,1,175004,497001
chhattisgarh,2023,1,145556,491001
chhattisgarh,2023,1,130250,491441
chhattisgarh,2023,1,120618,496005
chhattisgarh,2023,1,111857,492009
chhattisgarh,2023,1,111318,490023
chhattisgarh,2023,1,97597,495450
chhattisgarh,2023,1,96517,494001
chhattisgarh,2022,2,260351,492001
chhattisgarh,2022,2,209069,495001
chhattisgarh,2022,2,151503,497001
chhattisgarh,2022,2,126583,491001
chhattisgarh,2022,2,113505,491441
chhattisgarh,2022,2,104122,496005
chhattisgarh,2022,2,97149,492009
chhattisgarh,2022,2,96605,490023
chhattisgarh,2022,2,84459,495450
chhattisgarh,2022,2,83653,494001
chhattisgarh,2022,3,273586,492001
chhattisgarh,2022,3,219881,495001
chhattisgarh,2022,3,159641,497001
chhattisgarh,2022,3,133077,491001
chhattisgarh,2022,3,119363,491441
chhattisgarh,2022,3,109817,496005
chhattisgarh,2022,3,102118,492009
chhattisgarh,2022,3,101541,490023
chhattisgarh,2022,3,88925,495450
chhattisgarh,2022,3,88104,494001
chhattisgarh,2022,4,286884,492001
chhattisgarh,2022,4,230659,495001
chhattisgarh,2022,4,167148,497001
chhattisgarh,2022,4,139295,491001
chhattisgarh,2022,4,124619,491441
chhattisgarh,2022,4,115217,496005
chhattisgarh,2022,4,107033,492009
chhattisgarh,2022,4,106532,490023
chhattisgarh,2022,4,93326,495450
chhattisgarh,2022,4,92244,494001
chhattisgarh,2022,1,247599,492001
chhattisgarh,2022,1,198702,495001
chhattisgarh,2022,1,143644,497001
chhattisgarh,2022,1,120368,491001
chhattisgarh,2022,1,107760,491441
chhattisgarh,2022,1,98838,496005
chhattisgarh,2022,1,92386,492009
chhattisgarh,2022,1,91792,490023
chhattisgarh,2022,1,80200,495450
chhattisgarh,2022,1,79440,494001
chhattisgarh,2019,2,101202,492001
chhattisgarh,2019,2,83752,495001
chhattisgarh,2019,2,53805,497001
chhattisgarh,2019,2,47000,491001
chhattisgarh,2019,2,41612,496005
chhattisgarh,2019,2,40731,491441
chhattisgarh,2019,2,38778,490023
chhattisgarh,2019,2,37269,492009
chhattisgarh,2019,2,34533,490006
chhattisgarh,2019,2,31991,495450
chhattisgarh,2019,3,114627,492001
chhattisgarh,2019,3,91881,495001
chhattisgarh,2019,3,60207,497001
chhattisgarh,2019,3,53426,491001
chhattisgarh,2019,3,45607,496005
chhattisgarh,2019,3,45344,491441
chhattisgarh,2019,3,43443,490023
chhattisgarh,2019,3,41984,492009
chhattisgarh,2019,3,38436,490006
chhattisgarh,2019,3,35125,495450
chhattisgarh,2019,4,126984,492001
chhattisgarh,2019,4,101245,495001
chhattisgarh,2019,4,67647,497001
chhattisgarh,2019,4,59454,491001
chhattisgarh,2019,4,50228,491441
chhattisgarh,2019,4,49927,496005
chhattisgarh,2019,4,47785,490023
chhattisgarh,2019,4,46345,492009
chhattisgarh,2019,4,42008,490006
chhattisgarh,2019,4,38901,495450
chhattisgarh,2019,1,86083,492001
chhattisgarh,2019,1,75175,495001
chhattisgarh,2019,1,47425,497001
chhattisgarh,2019,1,40489,491001
chhattisgarh,2019,1,37229,496005
chhattisgarh,2019,1,35384,491441
chhattisgarh,2019,1,33849,490023
chhattisgarh,2019,1,32208,492009
chhattisgarh,2019,1,30575,490006
chhattisgarh,2019,1,28696,495450
punjab,2020,2,223933,143001
punjab,2020,2,121221,141008
punjab,2020,2,78741,141001
punjab,2020,2,73870,140603
punjab,2020,2,73497,147001
punjab,2020,2,70939,140301
punjab,2020,2,66920,141003
punjab,2020,2,60258,145001
punjab,2020,2,54721,144001
punjab,2020,2,54075,141007
punjab,2020,3,247481,143001
punjab,2020,3,134739,141008
punjab,2020,3,85126,141001
punjab,2020,3,80029,147001
punjab,2020,3,79903,140603
punjab,2020,3,77135,140301
punjab,2020,3,73781,141003
punjab,2020,3,65997,145001
punjab,2020,3,60291,141007
punjab,2020,3,59885,144001
punjab,2020,4,271907,143001
punjab,2020,4,148538,141008
punjab,2020,4,92089,141001
punjab,2020,4,86847,147001
punjab,2020,4,86818,140603
punjab,2020,4,83566,140301
punjab,2020,4,80862,141003
punjab,2020,4,71859,145001
punjab,2020,4,66530,141007
punjab,2020,4,65000,144001
punjab,2020,1,202216,143001
punjab,2020,1,107678,141008
punjab,2020,1,71885,141001
punjab,2020,1,68646,140603
punjab,2020,1,66785,147001
punjab,2020,1,66070,140301
punjab,2020,1,59951,141003
punjab,2020,1,53948,145001
punjab,2020,1,49899,144001
punjab,2020,1,48875,151001
punjab,2021,2,313340,143001
punjab,2021,2,172469,141008
punjab,2021,2,105913,141001
punjab,2021,2,99727,147001
punjab,2021,2,99698,140603
punjab,2021,2,96091,140301
punjab,2021,2,93638,141003
punjab,2021,2,82752,145001
punjab,2021,2,77652,141007
punjab,2021,2,74733,144001
punjab,2021,3,335748,143001
punjab,2021,3,185668,141008
punjab,2021,3,113616,141001
punjab,2021,3,106847,147001
punjab,2021,3,106702,140603
punjab,2021,3,102934,140301
punjab,2021,3,100724,141003
punjab,2021,3,88761,145001
punjab,2021,3,83818,141007
punjab,2021,3,80134,144001
punjab,2021,4,357742,143001
punjab,2021,4,198843,141008
punjab,2021,4,121266,141001
punjab,2021,4,113889,147001
punjab,2021,4,113615,140603
punjab,2021,4,109619,140301
punjab,2021,4,107724,141003
punjab,2021,4,94773,145001
punjab,2021,4,90040,141007
punjab,2021,4,85478,144001
punjab,2021,1,293006,143001
punjab,2021,1,160672,141008
punjab,2021,1,98982,141001
punjab,2021,1,93273,140603
punjab,2021,1,93261,147001
punjab,2021,1,89916,140301
punjab,2021,1,87313,141003
punjab,2021,1,77208,145001
punjab,2021,1,72244,141007
punjab,2021,1,69853,144001
punjab,2018,2,59405,143001
punjab,2018,2,30839,141008
punjab,2018,2,24429,140603
punjab,2018,2,23138,140301
punjab,2018,2,22841,141001
punjab,2018,2,21810,147001
punjab,2018,2,19252,151001
punjab,2018,2,18767,141003
punjab,2018,2,18559,152116
punjab,2018,2,16592,145001
punjab,2018,3,76846,143001
punjab,2018,3,40803,141008
punjab,2018,3,30767,140603
punjab,2018,3,28616,141001
punjab,2018,3,28551,140301
punjab,2018,3,27232,147001
punjab,2018,3,24088,141003
punjab,2018,3,23352,151001
punjab,2018,3,22303,152116
punjab,2018,3,21456,145001
punjab,2018,4,99483,143001
punjab,2018,4,52833,141008
punjab,2018,4,38176,140603
punjab,2018,4,36199,141001
punjab,2018,4,35509,140301
punjab,2018,4,34358,147001
punjab,2018,4,31098,141003
punjab,2018,4,28272,151001
punjab,2018,4,27844,145001
punjab,2018,4,26604,152116
punjab,2018,1,43359,143001
punjab,2018,1,22225,141008
punjab,2018,1,18219,140603
punjab,2018,1,17469,140301
punjab,2018,1,17181,141001
punjab,2018,1,16257,147001
punjab,2018,1,14526,151001
punjab,2018,1,14095,152116
punjab,2018,1,13657,141003
punjab,2018,1,12084,140308
punjab,2023,2,473406,143001
punjab,2023,2,270095,141008
punjab,2023,2,161489,141001
punjab,2023,2,150206,140603
punjab,2023,2,150119,147001
punjab,2023,2,145745,141003
punjab,2023,2,144358,140301
punjab,2023,2,126098,145001
punjab,2023,2,124029,141007
punjab,2023,2,113407,144001
punjab,2023,3,491581,143001
punjab,2023,3,280721,141008
punjab,2023,3,167486,141001
punjab,2023,3,155847,140603
punjab,2023,3,155727,147001
punjab,2023,3,151376,141003
punjab,2023,3,149749,140301
punjab,2023,3,131029,145001
punjab,2023,3,129075,141007
punjab,2023,3,117565,144001
punjab,2023,1,456622,143001
punjab,2023,1,259310,141008
punjab,2023,1,155573,141001
punjab,2023,1,144965,140603
punjab,2023,1,144751,147001
punjab,2023,1,140056,141003
punjab,2023,1,139296,140301
punjab,2023,1,121502,145001
punjab,2023,1,118808,141007
punjab,2023,1,109356,144001
punjab,2022,2,397926,143001
punjab,2022,2,223136,141008
punjab,2022,2,135133,141001
punjab,2022,2,126600,147001
punjab,2022,2,126324,140603
punjab,2022,2,121762,140301
punjab,2022,2,120731,141003
punjab,2022,2,105746,145001
punjab,2022,2,101491,141007
punjab,2022,2,95113,144001
punjab,2022,3,418302,143001
punjab,2022,3,235576,141008
punjab,2022,3,142144,141001
punjab,2022,3,132932,147001
punjab,2022,3,132797,140603
punjab,2022,3,127787,140301
punjab,2022,3,127410,141003
punjab,2022,3,111293,145001
punjab,2022,3,107341,141007
punjab,2022,3,100011,144001
punjab,2022,4,438058,143001
punjab,2022,4,247825,141008
punjab,2022,4,149085,141001
punjab,2022,4,139073,140603
punjab,2022,4,138928,147001
punjab,2022,4,133998,141003
punjab,2022,4,133738,140301
punjab,2022,4,116518,145001
punjab,2022,4,113238,141007
punjab,2022,4,104885,144001
punjab,2022,1,378399,143001
punjab,2022,1,211333,141008
punjab,2022,1,128376,141001
punjab,2022,1,120433,147001
punjab,2022,1,120123,140603
punjab,2022,1,115842,140301
punjab,2022,1,114354,141003
punjab,2022,1,100381,145001
punjab,2022,1,95916,141007
punjab,2022,1,90415,144001
punjab,2019,2,142830,143001
punjab,2019,2,75374,141008
punjab,2019,2,51976,140603
punjab,2019,2,51332,141001
punjab,2019,2,49010,140301
punjab,2019,2,48451,147001
punjab,2019,2,43136,141003
punjab,2019,2,38854,145001
punjab,2019,2,36490,151001
punjab,2019,2,35403,144001
punjab,2019,3,163956,143001
punjab,2019,3,86040,141008
punjab,2019,3,59363,141001
punjab,2019,3,58135,140603
punjab,2019,3,55421,140301
punjab,2019,3,55395,147001
punjab,2019,3,48731,141003
punjab,2019,3,43993,145001
punjab,2019,3,41150,144001
punjab,2019,3,41035,151001
punjab,2019,4,181854,143001
punjab,2019,4,95986,141008
punjab,2019,4,65261,141001
punjab,2019,4,63297,140603
punjab,2019,4,60870,147001
punjab,2019,4,60612,140301
punjab,2019,4,53849,141003
punjab,2019,4,48845,145001
punjab,2019,4,45418,144001
punjab,2019,4,44790,151001
punjab,2019,1,119228,143001
punjab,2019,1,64166,141008
punjab,2019,1,45359,140603
punjab,2019,1,42727,141001
punjab,2019,1,42199,140301
punjab,2019,1,40621,147001
punjab,2019,1,37255,141003
punjab,2019,1,33513,145001
punjab,2019,1,32544,151001
punjab,2019,1,30355,152116
delhi,2020,2,365614,110059
delhi,2020,2,295000,110092
delhi,2020,2,246312,110086
delhi,2020,2,223161,110044
delhi,2020,2,211987,110041
delhi,2020,2,211869,110085
delhi,2020,2,199631,110096
delhi,2020,2,192135,110094
delhi,2020,2,186853,110053
delhi,2020,2,186007,110042
delhi,2020,3,393571,110059
delhi,2020,3,314384,110092
delhi,2020,3,267186,110086
delhi,2020,3,240937,110044
delhi,2020,3,231602,110041
delhi,2020,3,225882,110085
delhi,2020,3,213595,110096
delhi,2020,3,210508,110094
delhi,2020,3,205752,110053
delhi,2020,3,202151,110042
delhi,2020,4,423149,110059
delhi,2020,4,335783,110092
delhi,2020,4,288308,110086
delhi,2020,4,259476,110044
delhi,2020,4,252304,110041
delhi,2020,4,241334,110085
delhi,2020,4,230259,110094
delhi,2020,4,228635,110096
delhi,2020,4,226890,110053
delhi,2020,4,219941,110042
delhi,2020,1,342152,110059
delhi,2020,1,280039,110092
delhi,2020,1,226703,110086
delhi,2020,1,207511,110044
delhi,2020,1,200098,110085
delhi,2020,1,194243,110041
delhi,2020,1,187975,110096
delhi,2020,1,175645,110094
delhi,2020,1,171087,110001
delhi,2020,1,170522,110053
delhi,2021,2,485328,110059
delhi,2021,2,383095,110092
delhi,2021,2,332618,110086
delhi,2021,2,297678,110044
delhi,2021,2,291909,110041
delhi,2021,2,275085,110085
delhi,2021,2,266143,110094
delhi,2021,2,262977,110053
delhi,2021,2,261791,110096
delhi,2021,2,254105,110042
delhi,2021,3,520096,110059
delhi,2021,3,409520,110092
delhi,2021,3,357590,110086
delhi,2021,3,319096,110044
delhi,2021,3,314015,110041
delhi,2021,3,293937,110085
delhi,2021,3,285714,110094
delhi,2021,3,282380,110053
delhi,2021,3,280334,110096
delhi,2021,3,273110,110042
delhi,2021,4,555449,110059
delhi,2021,4,436075,110092
delhi,2021,4,382858,110086
delhi,2021,4,340833,110044
delhi,2021,4,336405,110041
delhi,2021,4,312819,110085
delhi,2021,4,305422,110094
delhi,2021,4,301988,110053
delhi,2021,4,299233,110096
delhi,2021,4,292597,110042
delhi,2021,1,454201,110059
delhi,2021,1,359376,110092
delhi,2021,1,310419,110086
delhi,2021,1,278606,110044
delhi,2021,1,272303,110041
delhi,2021,1,257921,110085
delhi,2021,1,248570,110094
delhi,2021,1,245562,110053
delhi,2021,1,245046,110096
delhi,2021,1,237271,110042
delhi,2018,2,124901,110059
delhi,2018,2,108175,110092
delhi,2018,2,79557,110086
delhi,2018,2,79225,110085
delhi,2018,2,73732,110044
delhi,2018,2,66744,110096
delhi,2018,2,63649,110041
delhi,2018,2,60887,110043
delhi,2018,2,57380,110084
delhi,2018,2,56366,110042
delhi,2018,3,156028,110059
delhi,2018,3,136676,110092
delhi,2018,3,101332,110085
delhi,2018,3,100850,110086
delhi,2018,3,91279,110044
delhi,2018,3,84164,110096
delhi,2018,3,80112,110041
delhi,2018,3,74435,110043
delhi,2018,3,71154,110084
delhi,2018,3,71056,110042
delhi,2018,4,206537,110059
delhi,2018,4,177133,110092
delhi,2018,4,133412,110086
delhi,2018,4,132600,110085
delhi,2018,4,121802,110044
delhi,2018,4,114255,110096
delhi,2018,4,106984,110041
delhi,2018,4,98358,110043
delhi,2018,4,95335,110042
delhi,2018,4,94322,110094
delhi,2018,1,95496,110059
delhi,2018,1,83600,110092
delhi,2018,1,61333,110085
delhi,2018,1,59970,110086
delhi,2018,1,55765,110044
delhi,2018,1,50625,110096
delhi,2018,1,47451,110041
delhi,2018,1,46307,110043
delhi,2018,1,44143,110084
delhi,2018,1,42647,110042
delhi,2023,2,744061,110059
delhi,2023,2,577301,110092
delhi,2023,2,520976,110086
delhi,2023,2,459541,110044
delhi,2023,2,457756,110041
delhi,2023,2,413225,110094
delhi,2023,2,413127,110085
delhi,2023,2,407624,110053
delhi,2023,2,400907,110096
delhi,2023,2,397341,110042
delhi,2023,3,772107,110059
delhi,2023,3,598195,110092
delhi,2023,3,540985,110086
delhi,2023,3,477143,110044
delhi,2023,3,475553,110041
delhi,2023,3,429279,110094
delhi,2023,3,428343,110085
delhi,2023,3,423667,110053
delhi,2023,3,415834,110096
delhi,2023,3,413005,110042
delhi,2023,1,716856,110059
delhi,2023,1,557488,110092
delhi,2023,1,500213,110086
delhi,2023,1,441996,110044
delhi,2023,1,439789,110041
delhi,2023,1,398902,110085
delhi,2023,1,397220,110094
delhi,2023,1,392197,110053
delhi,2023,1,386108,110096
delhi,2023,1,381910,110042
delhi,2022,2,619737,110059
delhi,2022,2,484816,110092
delhi,2022,2,429566,110086
delhi,2022,2,381041,110044
delhi,2022,2,377721,110041
delhi,2022,2,347243,110085
delhi,2022,2,341936,110094
delhi,2022,2,337770,110053
delhi,2022,2,333973,110096
delhi,2022,2,328052,110042
delhi,2022,3,652328,110059
delhi,2022,3,509260,110092
delhi,2022,3,453393,110086
delhi,2022,3,401386,110044
delhi,2022,3,398712,110041
delhi,2022,3,364644,110085
delhi,2022,3,360554,110094
delhi,2022,3,356138,110053
delhi,2022,3,351480,110096
delhi,2022,3,346285,110042
delhi,2022,4,685596,110059
delhi,2022,4,534009,110092
delhi,2022,4,477514,110086
delhi,2022,4,422192,110044
delhi,2022,4,419823,110041
delhi,2022,4,382113,110085
delhi,2022,4,379346,110094
delhi,2022,4,374689,110053
delhi,2022,4,369272,110096
delhi,2022,4,364573,110042
delhi,2022,1,588266,110059
delhi,2022,1,460951,110092
delhi,2022,1,406863,110086
delhi,2022,1,361314,110044
delhi,2022,1,357509,110041
delhi,2022,1,330413,110085
delhi,2022,1,324145,110094
delhi,2022,1,320362,110053
delhi,2022,1,316906,110096
delhi,2022,1,310672,110042
delhi,2019,2,274593,110059
delhi,2019,2,228546,110092
delhi,2019,2,177199,110086
delhi,2019,2,167307,110085
delhi,2019,2,162716,110044
delhi,2019,2,150097,110096
delhi,2019,2,146820,110041
delhi,2019,2,131498,110043
delhi,2019,2,130660,110094
delhi,2019,2,129008,110042
delhi,2019,3,300007,110059
delhi,2019,3,248727,110092
delhi,2019,3,194575,110086
delhi,2019,3,180186,110085
delhi,2019,3,178410,110044
delhi,2019,3,164301,110096
delhi,2019,3,163228,110041
delhi,2019,3,148352,110001
delhi,2019,3,146798,110094
delhi,2019,3,144276,110043
